TITLE = "FEHM V3.3.0lin 18-01-19 QA:NA  07/06/2018  10:13:46 # run.dat"
VARIABLES = "node" "Liquid Pressure (MPa)" "Temperature (<sup>o</sup>C)"
ZONE T ="Simulation time   0.00000000    days"
 0000021768    10.4942933    50.5597399
 0000021769    10.4942931    50.5597799
 0000021770    10.4942929    50.5598661
 0000021771    10.4942925    50.5600536
 0000021772    10.4942919    50.5604771
 0000021773    10.4942910    50.5615183
 0000021774    10.4942895    50.5644813
 0000021775    10.4942869    50.5746242
 0000021776    10.4942824    50.6151720
 0000021777    10.4942743    50.7725556
 0000021778    10.4942743    50.7725556
 0000021779    10.4942824    50.6151719
 0000021780    10.4942870    50.5746242
 0000021781    10.4942896    50.5644813
 0000021782    10.4942910    50.5615182
 0000021783    10.4942919    50.5604771
 0000021784    10.4942925    50.5600536
 0000021785    10.4942929    50.5598661
 0000021786    10.4942931    50.5597799
 0000021787    10.4942933    50.5597399
 0000021788    10.4942934    50.5597214
 0000021789    10.4942935    50.5597128
 0000021790    10.4942935    50.5597089
 0000021791    10.4942936    50.5597072
 0000021792    10.4942936    50.5597064
 0000021793    10.4942936    50.5597060
 0000021794    10.4942936    50.5597059
 0000021795    10.4942936    50.5597058
 0000021796    10.4942936    50.5597058
 0000021797    10.4942936    50.5597058
 0000021798    10.4942936    50.5597058
 0000021799    10.4942936    50.5597058
 0000021800    10.4942936    50.5597058
 0000021801    10.4942936    50.5597058
 0000021802    10.4942936    50.5597058
 0000021803    10.4942936    50.5597058
 0000021804    10.4942936    50.5597058
 0000021805    10.4942936    50.5597058
 0000021806    10.4942936    50.5597058
 0000021807    10.4942936    50.5597058
 0000021808    10.4942936    50.5597058
 0000021809    10.4942936    50.5597058
 0000021810    10.4942936    50.5597058
 0000021811    10.4942936    50.5597058
 0000021812    10.4942936    50.5597059
 0000021813    10.4942936    50.5597060
 0000021814    10.4942936    50.5597064
 0000021815    10.4942936    50.5597072
 0000021816    10.4942935    50.5597089
 0000021817    10.4942935    50.5597128
 0000021818    10.4942934    50.5597214
 0000021819    10.4942933    50.5597399
 0000021820    10.4942931    50.5597799
 0000021821    10.4942929    50.5598661
 0000021822    10.4942925    50.5600536
 0000021823    10.4942919    50.5604771
 0000021824    10.4942910    50.5615182
 0000021825    10.4942896    50.5644813
 0000021826    10.4942870    50.5746242
 0000021827    10.4942824    50.6151719
 0000021828    10.4942743    50.7725556
 0000021829    10.4942743    50.7725556
 0000021830    10.4942824    50.6151719
 0000021831    10.4942870    50.5746242
 0000021832    10.4942896    50.5644813
 0000021833    10.4942910    50.5615182
 0000021834    10.4942919    50.5604771
 0000021835    10.4942925    50.5600536
 0000021836    10.4942929    50.5598661
 0000021837    10.4942931    50.5597799
 0000021838    10.4942933    50.5597399
 0000021839    10.4942934    50.5597214
 0000021840    10.4942935    50.5597128
 0000021841    10.4942935    50.5597089
 0000021842    10.4942936    50.5597072
 0000021843    10.4942936    50.5597064
 0000021844    10.4942936    50.5597060
 0000021845    10.4942936    50.5597059
 0000021846    10.4942936    50.5597058
 0000021847    10.4942936    50.5597058
 0000021848    10.4942936    50.5597058
 0000021849    10.4942936    50.5597058
 0000021850    10.4942936    50.5597058
 0000021851    10.4942936    50.5597058
 0000021852    10.4942936    50.5597058
 0000021853    10.4942936    50.5597058
 0000021854    10.4942936    50.5597058
 0000021855    10.4942936    50.5597058
 0000021856    10.4942936    50.5597058
 0000021857    10.4942936    50.5597058
 0000021858    10.4942936    50.5597058
 0000021859    10.4942936    50.5597058
 0000021860    10.4942936    50.5597058
 0000021861    10.4942936    50.5597058
 0000021862    10.4942936    50.5597058
 0000021863    10.4942936    50.5597059
 0000021864    10.4942936    50.5597060
 0000021865    10.4942936    50.5597064
 0000021866    10.4942936    50.5597072
 0000021867    10.4942935    50.5597089
 0000021868    10.4942935    50.5597128
 0000021869    10.4942934    50.5597214
 0000021870    10.4942933    50.5597399
 0000021871    10.4942931    50.5597799
 0000021872    10.4942929    50.5598661
 0000021873    10.4942925    50.5600536
 0000021874    10.4942919    50.5604771
 0000021875    10.4942910    50.5615182
 0000021876    10.4942896    50.5644813
 0000021877    10.4942870    50.5746242
 0000021878    10.4942824    50.6151719
 0000021879    10.4942743    50.7725556
 0000021880    10.4942743    50.7725556
 0000021881    10.4942824    50.6151719
 0000021882    10.4942870    50.5746242
 0000021883    10.4942896    50.5644813
 0000021884    10.4942910    50.5615182
 0000021885    10.4942919    50.5604771
 0000021886    10.4942925    50.5600536
 0000021887    10.4942929    50.5598661
 0000021888    10.4942931    50.5597799
 0000021889    10.4942933    50.5597399
 0000021890    10.4942934    50.5597214
 0000021891    10.4942935    50.5597128
 0000021892    10.4942935    50.5597089
 0000021893    10.4942936    50.5597072
 0000021894    10.4942936    50.5597064
 0000021895    10.4942936    50.5597060
 0000021896    10.4942936    50.5597059
 0000021897    10.4942936    50.5597058
 0000021898    10.4942936    50.5597058
 0000021899    10.4942936    50.5597058
 0000021900    10.4942936    50.5597058
 0000021901    10.4942936    50.5597058
 0000021902    10.4942936    50.5597058
 0000021903    10.4942936    50.5597058
 0000021904    10.4942936    50.5597058
 0000021905    10.4942936    50.5597058
 0000021906    10.4942936    50.5597058
 0000021907    10.4942936    50.5597058
 0000021908    10.4942936    50.5597058
 0000021909    10.4942936    50.5597058
 0000021910    10.4942936    50.5597058
 0000021911    10.4942936    50.5597058
 0000021912    10.4942936    50.5597058
 0000021913    10.4942936    50.5597058
 0000021914    10.4942936    50.5597059
 0000021915    10.4942936    50.5597060
 0000021916    10.4942936    50.5597064
 0000021917    10.4942936    50.5597072
 0000021918    10.4942935    50.5597089
 0000021919    10.4942935    50.5597128
 0000021920    10.4942934    50.5597214
 0000021921    10.4942933    50.5597399
 0000021922    10.4942931    50.5597799
 0000021923    10.4942929    50.5598661
 0000021924    10.4942925    50.5600536
 0000021925    10.4942919    50.5604771
 0000021926    10.4942910    50.5615182
 0000021927    10.4942896    50.5644813
 0000021928    10.4942870    50.5746242
 0000021929    10.4942824    50.6151719
 0000021930    10.4942743    50.7725556
 0000021931    10.4942743    50.7725556
 0000021932    10.4942824    50.6151719
 0000021933    10.4942870    50.5746242
 0000021934    10.4942896    50.5644813
 0000021935    10.4942910    50.5615182
 0000021936    10.4942919    50.5604771
 0000021937    10.4942925    50.5600536
 0000021938    10.4942929    50.5598661
 0000021939    10.4942931    50.5597799
 0000021940    10.4942933    50.5597399
 0000021941    10.4942934    50.5597214
 0000021942    10.4942935    50.5597128
 0000021943    10.4942935    50.5597089
 0000021944    10.4942936    50.5597072
 0000021945    10.4942936    50.5597064
 0000021946    10.4942936    50.5597060
 0000021947    10.4942936    50.5597059
 0000021948    10.4942936    50.5597058
 0000021949    10.4942936    50.5597058
 0000021950    10.4942936    50.5597058
 0000021951    10.4942936    50.5597058
 0000021952    10.4942936    50.5597058
 0000021953    10.4942936    50.5597058
 0000021954    10.4942936    50.5597058
 0000021955    10.4942936    50.5597058
 0000021956    10.4942936    50.5597058
 0000021957    10.4942936    50.5597058
 0000021958    10.4942936    50.5597058
 0000021959    10.4942936    50.5597058
 0000021960    10.4942936    50.5597058
 0000021961    10.4942936    50.5597058
 0000021962    10.4942936    50.5597058
 0000021963    10.4942936    50.5597058
 0000021964    10.4942936    50.5597058
 0000021965    10.4942936    50.5597059
 0000021966    10.4942936    50.5597060
 0000021967    10.4942936    50.5597064
 0000021968    10.4942936    50.5597072
 0000021969    10.4942935    50.5597089
 0000021970    10.4942935    50.5597128
 0000021971    10.4942934    50.5597214
 0000021972    10.4942933    50.5597399
 0000021973    10.4942931    50.5597799
 0000021974    10.4942929    50.5598661
 0000021975    10.4942925    50.5600536
 0000021976    10.4942919    50.5604771
 0000021977    10.4942910    50.5615182
 0000021978    10.4942896    50.5644813
 0000021979    10.4942870    50.5746242
 0000021980    10.4942824    50.6151719
 0000021981    10.4942743    50.7725556
 0000021982    10.4942743    50.7725556
 0000021983    10.4942824    50.6151719
 0000021984    10.4942870    50.5746242
 0000021985    10.4942896    50.5644813
 0000021986    10.4942910    50.5615182
 0000021987    10.4942919    50.5604771
 0000021988    10.4942925    50.5600536
 0000021989    10.4942929    50.5598661
 0000021990    10.4942931    50.5597799
 0000021991    10.4942933    50.5597399
 0000021992    10.4942934    50.5597214
 0000021993    10.4942935    50.5597128
 0000021994    10.4942935    50.5597089
 0000021995    10.4942936    50.5597072
 0000021996    10.4942936    50.5597064
 0000021997    10.4942936    50.5597060
 0000021998    10.4942936    50.5597059
 0000021999    10.4942936    50.5597058
 0000022000    10.4942936    50.5597058
 0000022001    10.4942936    50.5597058
 0000022002    10.4942936    50.5597058
 0000022003    10.4942936    50.5597058
 0000022004    10.4942936    50.5597058
 0000022005    10.4942936    50.5597058
 0000022006    10.4942936    50.5597058
 0000022007    10.4942936    50.5597058
 0000022008    10.4942936    50.5597058
 0000022009    10.4942936    50.5597058
 0000022010    10.4942936    50.5597058
 0000022011    10.4942936    50.5597058
 0000022012    10.4942936    50.5597058
 0000022013    10.4942936    50.5597058
 0000022014    10.4942936    50.5597058
 0000022015    10.4942936    50.5597058
 0000022016    10.4942936    50.5597059
 0000022017    10.4942936    50.5597060
 0000022018    10.4942936    50.5597064
 0000022019    10.4942936    50.5597072
 0000022020    10.4942935    50.5597089
 0000022021    10.4942935    50.5597128
 0000022022    10.4942934    50.5597214
 0000022023    10.4942933    50.5597399
 0000022024    10.4942931    50.5597799
 0000022025    10.4942929    50.5598661
 0000022026    10.4942925    50.5600536
 0000022027    10.4942919    50.5604771
 0000022028    10.4942910    50.5615182
 0000022029    10.4942896    50.5644813
 0000022030    10.4942870    50.5746242
 0000022031    10.4942824    50.6151719
 0000022032    10.4942743    50.7725556
 0000022033    10.4942743    50.7725556
 0000022034    10.4942824    50.6151719
 0000022035    10.4942870    50.5746242
 0000022036    10.4942896    50.5644813
 0000022037    10.4942910    50.5615182
 0000022038    10.4942919    50.5604771
 0000022039    10.4942925    50.5600536
 0000022040    10.4942929    50.5598661
 0000022041    10.4942931    50.5597799
 0000022042    10.4942933    50.5597399
 0000022043    10.4942934    50.5597214
 0000022044    10.4942935    50.5597128
 0000022045    10.4942935    50.5597089
 0000022046    10.4942936    50.5597072
 0000022047    10.4942936    50.5597064
 0000022048    10.4942936    50.5597060
 0000022049    10.4942936    50.5597059
 0000022050    10.4942936    50.5597058
 0000022051    10.4942936    50.5597058
 0000022052    10.4942936    50.5597058
 0000022053    10.4942936    50.5597058
 0000022054    10.4942936    50.5597058
 0000022055    10.4942936    50.5597058
 0000022056    10.4942936    50.5597058
 0000022057    10.4942936    50.5597058
 0000022058    10.4942936    50.5597058
 0000022059    10.4942936    50.5597058
 0000022060    10.4942936    50.5597058
 0000022061    10.4942936    50.5597058
 0000022062    10.4942936    50.5597058
 0000022063    10.4942936    50.5597058
 0000022064    10.4942936    50.5597058
 0000022065    10.4942936    50.5597058
 0000022066    10.4942936    50.5597058
 0000022067    10.4942936    50.5597059
 0000022068    10.4942936    50.5597060
 0000022069    10.4942936    50.5597064
 0000022070    10.4942936    50.5597072
 0000022071    10.4942935    50.5597089
 0000022072    10.4942935    50.5597128
 0000022073    10.4942934    50.5597214
 0000022074    10.4942933    50.5597399
 0000022075    10.4942931    50.5597799
 0000022076    10.4942929    50.5598661
 0000022077    10.4942925    50.5600536
 0000022078    10.4942919    50.5604771
 0000022079    10.4942910    50.5615182
 0000022080    10.4942896    50.5644813
 0000022081    10.4942870    50.5746242
 0000022082    10.4942824    50.6151719
 0000022083    10.4942743    50.7725556
 0000022084    10.4942743    50.7725556
 0000022085    10.4942824    50.6151719
 0000022086    10.4942870    50.5746242
 0000022087    10.4942896    50.5644813
 0000022088    10.4942910    50.5615182
 0000022089    10.4942919    50.5604771
 0000022090    10.4942925    50.5600536
 0000022091    10.4942929    50.5598661
 0000022092    10.4942931    50.5597799
 0000022093    10.4942933    50.5597399
 0000022094    10.4942934    50.5597214
 0000022095    10.4942935    50.5597128
 0000022096    10.4942935    50.5597089
 0000022097    10.4942936    50.5597072
 0000022098    10.4942936    50.5597064
 0000022099    10.4942936    50.5597060
 0000022100    10.4942936    50.5597059
 0000022101    10.4942936    50.5597058
 0000022102    10.4942936    50.5597058
 0000022103    10.4942936    50.5597058
 0000022104    10.4942936    50.5597058
 0000022105    10.4942936    50.5597058
 0000022106    10.4942936    50.5597058
 0000022107    10.4942936    50.5597058
 0000022108    10.4942936    50.5597058
 0000022109    10.4942936    50.5597058
 0000022110    10.4942936    50.5597058
 0000022111    10.4942936    50.5597058
 0000022112    10.4942936    50.5597058
 0000022113    10.4942936    50.5597058
 0000022114    10.4942936    50.5597058
 0000022115    10.4942936    50.5597058
 0000022116    10.4942936    50.5597058
 0000022117    10.4942936    50.5597058
 0000022118    10.4942936    50.5597059
 0000022119    10.4942936    50.5597060
 0000022120    10.4942936    50.5597064
 0000022121    10.4942936    50.5597072
